id,text,label,subtype,source,received,notes
e00032,<ACCT>. I love u.,legitimate,debit_alert,exais,2014-06-03,auto-subtyped
e00033,Miles may lie between us but we are never far apart. For love doesn't count the miles. It's measured by the heart. I love you. Sweet dreams,legitimate,other_legit,exais,2014-06-01,auto-subtyped
e00034,"Like the stars were made to twinkle,Like the sun was made to shine,Like the clouds were made to embrace,Like the flowers were made to bloom,Like life was made to be lived,I was made to love you and that I will always do. Sorry I couldn't call again cos my bonus is finished. Gud nite and dream of me.",legitimate,other_legit,exais,2014-06-01,auto-subtyped
e00035,"U asked wat is makin me think, d owner of d chest, where I usually put my head @ night, is not with me. Y wil I not think? My luv is far frm me. I'm missing U.",legitimate,other_legit,exais,2014-05-31,auto-subtyped
e00036,"Like the stars were made to twinkle,Like the sun was made to shine,Like the clouds were made to embrace, Like the flowers were made to bloom,Like life was made to be lived,I was made to love you and that I will always do. Good nite.",legitimate,other_legit,exais,2014-05-21,auto-subtyped
e00037,"I love you more today than I did yesterday,But not as much as I will tomorrow.Happy Valentine's Day!",legitimate,other_legit,exais,2014-02-14,auto-subtyped
e00038,Who are d 'they'? If God say U wil see me again U wil. Thank God we av 'they' btw us now.,legitimate,other_legit,exais,2014-06-20,auto-subtyped
e00039,Oni Oluwatoyin Florence...01XXXXXX3. Happy new month.,legitimate,other_legit,exais,2014-04-01,auto-subtyped
e00040,"Dear BABALOLA, school fee Ref: FUN/FEE/RSG/201314/1/04531 Bank: GTBANK Date: 24/03/14 15:02:21 Amt:15,850.00. Go online to complete your course registration and print receipt.",legitimate,other_legit,exais,2014-03-24,auto-subtyped
e00041,"Yemisi, you said you are going and u went despite the fact that i've explained things to you and even saying that i'm sorry. I want u to know that what i didnt do in the past 6 years, i can start now and if after all this years u cant even trust me 4 a minute, then i dont know what to say but i'm saying this wt my whole heart that i've never cheated on u and i will never do. Once again i'm sorry",legitimate,other_legit,exais,2014-01-15,auto-subtyped
e00043,01XXXX23 babalola andrew olawale,legitimate,other_legit,exais,2014-01-10,auto-subtyped
e00044,oji GTB ACCOUNT No. <PHONE>. Abeokuta. Regards,legitimate,other_legit,exais,2014-01-08,auto-subtyped
e00045,Good day. Please note that your house rent expired on 31st Dec. 2013. Please ensure you pay immediately into the account below. OLUWAGBENRO Thomas Olus,legitimate,other_legit,exais,2014-01-08,auto-subtyped
e00046,"20XXXXXX71 Babalola Adegboyega D, zenith bank",legitimate,other_legit,exais,2014-01-07,auto-subtyped
e00048,Y'ello! You do not have any pending request. Thank you.,legitimate,promo_marketing,exais,2013-06-26,auto: relabelled marketing
e00049,Y'ello! This information is already captured. Dial *559# to view your bonus. Thank you.,legitimate,promo_marketing,exais,2013-06-26,auto: relabelled marketing
e00051,"Y'ello! You have successfully updated your STATE OF ORIGIN and you have received N400 MTN2MTN call usable btw 10pm-5pm, expires 25/Jun/2013. Thank you.",legitimate,promo_marketing,exais,2013-06-23,auto: relabelled marketing
e00052,"Y'ello! Your SIM registration information is incomplete, kindly reply this text with your STATE OF ORIGIN (e.g Lagos, FCT, Kano) and get N400 MTN2MTN call. SMS is Free. Thank you.",legitimate,promo_marketing,exais,2013-06-23,auto: relabelled marketing
e00053,"Y'ello! You have successfully updated your MOTHER'S MAIDEN NAME and you have received N400 MTN2MTN call usable btw 10pm-17pm, expires 05/Jun/2013. Thank you.",legitimate,promo_marketing,exais,2013-06-03,auto: relabelled marketing
e00054,"Sorry, you have responded with an invalid entry for MOTHER'S MAIDEN NAME. Kindly send a valid answer to receive your bonus. SMS is Free. Thank you.",legitimate,promo_marketing,exais,2013-06-03,auto: relabelled marketing
e00056,"Y'ello! You have successfully updated your RESIDENTIAL ADDRESS and you have received N400 MTN2MTN call usable btw 10pm-17pm, expires 04/Jun/2013. Thank you.",legitimate,promo_marketing,exais,2013-06-02,auto: relabelled marketing
e00058,"Sorry, you have responded with an invalid entry for RESIDENTIAL ADDRESS. Kindly send a valid answer to receive your bonus. SMS is Free. Thank you.",legitimate,promo_marketing,exais,2013-06-02,auto: relabelled marketing
e00059,"Y'ello! You have successfully updated your DATE OF BIRTH and you have received N400 MTN2MTN call usable btw 10pm-17pm, expires 03/Jun/2013. Thank you.",legitimate,promo_marketing,exais,2013-06-01,auto: relabelled marketing
e00060,"Sorry, you have responded with an invalid entry for DATE OF BIRTH. Kindly send a valid answer dd/MM/yyyy to receive your bonus. Thank you.",legitimate,promo_marketing,exais,2013-06-01,auto: relabelled marketing
e00061,"Get the callertune, U go kill me remix by Sarkodie ft wizkid, text 010373 to 4100. N50/SMS to opt out text stop to 33020.",legitimate,promo_marketing,exais,2014-09-05,auto: relabelled marketing
e00069,"Your Acct 304XXXX489 Has Been Debited with NGN2,000.00 On 03-SEP-2014 17:40:27 By ATM WITHDRAWAL-GTBank EBranch UNAAB/Ogun. Bal: NGN1,138.29CR",legitimate,debit_alert,exais,2014-09-03,auto-subtyped
e00070,"Your Acct 304XXXX489 Has Been Credited with NGN2,000.00 On 03-SEP-2014 13:39:42 By BABALOLA NIYI/7724860. Bal: NGN3,138.29CR",legitimate,debit_alert,exais,2014-09-03,auto-subtyped
e00071,"Your Acct 304XXXX489 Has Been Debited with NGN.01 On 31-AUG-2014 09:24:51 By <ACCT>:Int.Pd:01-07-2014 to 31-08-20. Bal: NGN1,138.29CR",legitimate,debit_alert,exais,2014-08-31,auto-subtyped
e00072,"Your Acct 304XXXX489 Has Been Debited with NGN13,000.00 On 27-AUG-2014 10:30:54 By ATM WITHDRAWAL-FBN/Abeokuta Main ATM4/Og. Bal: NGN1,138.30CR",legitimate,debit_alert,exais,2014-08-27,auto-subtyped
e00073,"Your Acct 304XXXX489 Has Been Credited with NGN12,500.00 On 26-AUG-2014 14:39:18 By CHRIATIANAH AJAYI. Bal: NGN14,138.30CR",legitimate,debit_alert,exais,2014-08-26,auto-subtyped
e00074,"Your Acct 304XXXX489 Has Been Debited with NGN40.00 On 24-AUG-2014 06:02:08 By 27-Jul-2014 to 26-AUG-2014 SMS Alert Cha. Bal: NGN1,638.30CR",legitimate,debit_alert,exais,2014-08-25,auto-subtyped
e00075,"Your Acct 304XXXX489 Has Been Debited with NGN1,000.00 On 18-AUG-2014 15:26:43 By ATM WITHDRAWAL-GTBank EBranch UNAAB/Ogun. Bal: NGN1,678.30CR",legitimate,debit_alert,exais,2014-08-18,auto-subtyped
e00076,"Your Acct 304XXXX489 Has Been Debited with NGN2,000.00 On 12-AUG-2014 14:19:05 By ATM WITHDRAWAL-UNAAB MFB/ABEOKUTA/OG/NG. Bal: NGN2,678.30CR",legitimate,debit_alert,exais,2014-08-12,auto-subtyped
e00077,"Your Acct 304XXXX489 Has Been Credited with NGN3,500.00 On 12-AUG-2014 09:37:05 By AJAYI BISOLA. Bal: NGN4,678.30CR",legitimate,debit_alert,exais,2014-08-12,auto-subtyped
e00078,"Your Acct 304XXXX489 Has Been Debited with NGN500.00 On 08-AUG-2014 17:09:59 By ATM WITHDRAWAL-GTBank EBranch UNAAB/Ogun. Bal: NGN1,478.30CR",legitimate,debit_alert,exais,2014-08-08,auto-subtyped
e00079,"Your Acct 304XXXX489 Has Been Debited with NGN3,000.00 On 05-AUG-2014 15:13:03 By ATM WITHDRAWAL-GTBank EBranch UNAAB/Ogun. Bal: NGN1,978.30CR",legitimate,debit_alert,exais,2014-08-05,auto-subtyped
e00080,"Your Acct 304XXXX489 Has Been Credited with NGN4,000.00 On 05-AUG-2014 10:04:43 By BABALOLA NIYI/4642429. Bal: NGN4,978.30CR",legitimate,debit_alert,exais,2014-08-05,auto-subtyped
e00081,Your Acct 304XXXX489 Has Been Debited with NGN40.00 On 26-JUL-2014 06:06:31 By 27-Jun-2014 to 26-JUL-2014 SMS Alert Cha. Bal: NGN978.30CR,legitimate,debit_alert,exais,2014-07-26,auto-subtyped
e00082,"Your Acct 304XXXX489 Has Been Debited with NGN2,000.00 On 14-JUL-2014 16:47:56 By ATM WITHDRAWAL-GTBank UNAAB Branch/Abeok. Bal: NGN1,218.30CR",legitimate,debit_alert,exais,2014-07-14,auto-subtyped
e00083,"Your Acct 304XXXX489 Has Been Credited with NGN2,200.00 On 14-JUL-2014 13:32:37 By NIYI IYADE. Bal: NGN3,218.30CR",legitimate,debit_alert,exais,2014-07-14,auto-subtyped
e00084,"Your Acct 304XXXX489 Has Been Debited with NGN2,000.00 On 07-JUL-2014 09:11:36 By ATM WITHDRAWAL-GTBank EBranch UNAAB/Ogun. Bal: NGN1,018.30CR",legitimate,debit_alert,exais,2014-07-07,auto-subtyped
e00085,"Your Acct 304XXXX489 Has Been Debited with NGN100.00 On 23-JUN-2014 17:44:09 By ATM PURCHASE-GTBank EBranch UNAAB/Ogun/O. Bal: NGN1,090.30CR",legitimate,debit_alert,exais,2014-06-23,auto-subtyped
e00086,"Your Acct 304XXXX489 Has Been Debited with NGN500.00 On 06-JUN-2014 14:22:12 By ATM WITHDRAWAL-GTBank EBranch UNAAB/Ogun. Bal: NGN1,290.30CR",legitimate,debit_alert,exais,2014-06-06,auto-subtyped
e00087,"Your Acct 304XXXX489 Has Been Debited with NGN3,000.00 On 06-JUN-2014 14:18:57 By ATM WITHDRAWAL-GTBank EBranch UNAAB/Ogun. Bal: NGN1,790.30CR",legitimate,debit_alert,exais,2014-06-06,auto-subtyped
e00088,"Your Acct 304XXXX489 Has Been Credited with NGN3,000.00 On 04-JUN-2014 16:01:40 By CASH DEP 3RD PARTY:GBEMIGA. Bal: NGN4,790.30CR",legitimate,debit_alert,exais,2014-06-04,auto-subtyped
e00089,"Your Acct 304XXXX489 Has Been Debited with NGN100.00 On 04-JUN-2014 13:46:19 By ATM PURCHASE-GTBank EBranch UNAAB/Ogun/O. Bal: NGN1,790.30CR",legitimate,debit_alert,exais,2014-06-04,auto-subtyped
e00090,"Your Acct 304XXXX489 Has Been Debited with NGN2,000.00 On 04-JUN-2014 13:43:54 By ATM WITHDRAWAL-GTBank EBranch UNAAB/Ogun. Bal: NGN1,890.30CR",legitimate,debit_alert,exais,2014-06-04,auto-subtyped
e00091,"Your Acct 304XXXX489 Has Been Credited with NGN2,000.00 On 03-JUN-2014 14:55:27 By BABALOLA OLANIYI9156758. Bal: NGN3,890.30CR",legitimate,debit_alert,exais,2014-06-03,auto-subtyped
e00092,"Your Acct 304XXXX489 Has Been Debited with NGN10,000.00 On 01-JUN-2014 17:17:25 By ATM WITHDRAWAL-GTBank EBranch UNAAB/Ogun. Bal: NGN1,890.30CR",legitimate,debit_alert,exais,2014-06-01,auto-subtyped
e00093,"Your Acct 304XXXX489 Has Been Debited with NGN100.00 On 01-JUN-2014 15:25:15 By 01May-31May 2014. Bal: NGN11,890.30CR",legitimate,debit_alert,exais,2014-06-01,auto-subtyped
e00094,"Your Acct 304XXXX489 Has Been Debited with NGN5.00 On 01-JUN-2014 15:25:15 By VAT on 01May-31May 2014. Bal: NGN11,890.30CR",legitimate,debit_alert,exais,2014-06-01,auto-subtyped
e00095,"Your Acct 304XXXX489 Has Been Debited with NGN2,000.00 On 28-MAY-2014 09:01:22 By ATM WITHDRAWAL-GTBank EBranch UNAAB/Ogun. Bal: NGN12,039.30CR",legitimate,debit_alert,exais,2014-05-28,auto-subtyped
e00096,"Your Acct 304XXXX489 Has Been Debited with NGN2,000.00 On 26-MAY-2014 18:14:40 By ATM WITHDRAWAL-GTBank EBranch UNAAB/Ogun. Bal: NGN14,039.30CR",legitimate,debit_alert,exais,2014-05-27,auto-subtyped
e00097,"Your Acct 304XXXX489 Has Been Debited with NGN5,000.00 On 20-MAY-2014 14:07:45 By ATM WITHDRAWAL-GTBank EBranch UNAAB/Ogun. Bal: NGN16,039.30CR",legitimate,debit_alert,exais,2014-05-20,auto-subtyped
e00098,"Your Acct 304XXXX489 Has Been Debited with NGN20,000.00 On 20-MAY-2014 14:06:52 By ATM WITHDRAWAL-GTBank EBranch UNAAB/Ogun. Bal: NGN21,039.30CR",legitimate,debit_alert,exais,2014-05-20,auto-subtyped
e00099,"Your Acct 304XXXX489 Has Been Debited with NGN100.00 On 12-MAY-2014 09:29:34 By ATM PURCHASE-GTBank EBranch UNAAB/Ogun/O. Bal: NGN1,039.30CR",legitimate,debit_alert,exais,2014-05-12,auto-subtyped
e00100,"Your Acct 304XXXX489 Has Been Debited with NGN6,000.00 On 12-MAY-2014 09:25:09 By ATM WITHDRAWAL-GTBank EBranch UNAAB/Ogun. Bal: NGN1,139.30CR",legitimate,debit_alert,exais,2014-05-12,auto-subtyped
e00101,"Your Acct 304XXXX489 Has Been Credited with NGN6,000.00 On 05-MAY-2014 08:46:40 By BABALOLA OLANIYI/2900315. Bal: NGN7,139.30CR",legitimate,debit_alert,exais,2014-05-05,auto-subtyped
e00102,"Your Acct 304XXXX489 Has Been Debited with NGN5,000.00 On 02-MAY-2014 18:45:42 By ATM WITHDRAWAL-GTBank EBranch UNAAB/Ogun. Bal: NGN1,139.30CR",legitimate,debit_alert,exais,2014-05-03,auto-subtyped
e00103,"Your Acct 304XXXX489 Has Been Debited with NGN28.00 On 26-APR-2014 09:19:06 By 27-Mar-2014 to 26-APR-2014 SMS Alert Cha. Bal: NGN1,039.30CR",legitimate,debit_alert,exais,2014-04-27,auto-subtyped
e00104,"Your Acct 304XXXX489 Has Been Debited with NGN100.00 On 23-APR-2014 15:09:27 By ATM PURCHASE-GTBank EBranch UNAAB/Ogun/O. Bal: NGN1,067.30CR",legitimate,debit_alert,exais,2014-04-24,auto-subtyped
e00105,"Your Acct 304XXXX489 Has Been Debited with NGN3,000.00 On 23-APR-2014 15:07:46 By ATM WITHDRAWAL-GTBank EBranch UNAAB/Ogun. Bal: NGN1,167.30CR",legitimate,debit_alert,exais,2014-04-24,auto-subtyped
e00106,"Your Acct 304XXXX489 Has Been Credited with NGN3,000.00 On 23-APR-2014 13:13:01 By AKINLOYE/6937246. Bal: NGN4,167.30CR",legitimate,debit_alert,exais,2014-04-23,auto-subtyped
e00107,"Dear Customer, use FirstBank MasterCard for your international shopping and win an iPad or get N500 cash back. Kindly call 014485500 for more details.",legitimate,other_legit,exais,2014-01-06,auto-subtyped
e00108,"Dear Customer, your Naira MasterCard annual international spend limit has been increased from $40,000 to $150,000. You now have access to more funds abroad.",legitimate,other_legit,exais,2013-10-05,auto-subtyped
e00109,"Your Acct <ACCT> Has Been Debited with NGN3,000.00 On 09-APR-2014 19:01:39 By ATM WITHDRAWAL-GTBank EBranch UNAAB/Ogun. Bal: NGN1,167.30CR",legitimate,debit_alert,exais,2013-01-01,auto-subtyped
e00110,"Your Acct 304XXXX489 Has Been Debited with NGN2,000.00 On 18-JUL-2014 17:51:48 By ATM WITHDRAWAL-GTBank EBranch UNAAB/Ogun. Bal: NGN1,018.30CR",legitimate,debit_alert,exais,2013-01-01,auto-subtyped
e00111,"Your Acct <ACCT> Has Been Debited With N20,000.00 On 17-Oct-12 09:14 AM By ATM WITHDRAWAL-FBN/Abeokuta Main2/Ogun//NG. Bal:=N2,081.57 CR",legitimate,debit_alert,exais,2012-10-17,auto-subtyped
e00112,"Your Acct <ACCT> Has Been Credited With N20,000.00 On 16-Oct-12 16:01 PM By AJAYI BISOLA. Bal:=N22,081.57 CR",legitimate,debit_alert,exais,2012-10-16,auto-subtyped
e00113,"Dear Valued Customer, please beware and disregard mails requesting for your PIN or account details. Call FirstContact on- <PHONE> for enquiries.",legitimate,other_legit,exais,2012-02-23,auto-subtyped
e00115,Enjoy 5days of UNLIMITED Airtel-2-Airtel Night calls and make calls to other networks at 10k/sec from 11pm - 5am for JUST N100. Dial *786*10# NOW,legitimate,promo_marketing,exais,2014-09-03,auto-subtyped
e00116,"Dial *991# for the WTFB bundle to get the all-in-one access to WhatsApp, Facebook, Twitter & BBM at just N100 weekly",legitimate,promo_marketing,exais,2014-08-22,auto-subtyped
e00117,"Dial *990# for the WTF bundle to get the all-in-one access to WhatsApp, Twitter, Facebook & BBM at just N200 monthly",legitimate,promo_marketing,exais,2014-08-16,auto-subtyped
e00118,BREAKING NEWS! Dial *678*12# now to get the breaking news every day on your mobile for N120/30 days only!,legitimate,promo_marketing,exais,2014-08-09,auto-subtyped
e00119,Today's internet bundle: Dial *141*11*2# for 50MB for N300 valid for 7 days,legitimate,promo_marketing,exais,2014-08-06,auto-subtyped
e00120,"Dear Customer, Get 80MB for 14 days at N500 ONLY, dial *141*11*3#. You can also dial *141*1# for more plans that meet your lifestyle",legitimate,promo_marketing,exais,2014-07-08,auto-subtyped
e00121,"Recharge upto N100 now to enjoy FACEBOOK WEEKLY.Simply recharge, dial *688*3# and update your status, like comments and more for as low as N100/week",legitimate,recharge,exais,2014-01-22,auto-subtyped
e00122,"Make intl calls to UKMobile, UAE, Saudi Arabia N25/min. Also, get up to 60% discount on calls to 19 other countries. Dial *789*20# NOW to buy N200 bundle",legitimate,promo_marketing,exais,2014-01-16,auto-subtyped
e00123,"Dial *678# to subscribe to Airtel Mobile Newspaper alerts at N120 monthly . Stay up-to-date with breaking news,entertainment,business,football news and more!",legitimate,promo_marketing,exais,2014-01-15,auto-subtyped
e00124,"Browse the internet for as much as 12MB at N100 ONLY valid for 2 days, dial *141*13*10#...or dial *141*1# for other fantastic data offerings",legitimate,promo_marketing,exais,2013-12-31,auto-subtyped
e00125,Call 14120 to get INSTANT airtime.,legitimate,recharge,exais,2014-09-02,auto-subtyped
e00126,"<ussd><type>3</type><msg>Dear Customer, you do not have sufficient balance for this plan.</msg></ussd>",legitimate,other_legit,exais,2014-08-28,auto-subtyped
e00127,"Dear valued customer, please be informed that your WhatsApp bundle expires in 3 days.",legitimate,other_legit,exais,2014-08-28,auto-subtyped
e00128,"100% FREE credit! Dear customer, just recharge today & talk for free! Your number <ACCT> has been selected to get INSTANTLY 100% FREE airtime! Recharge NOW!",legitimate,debit_alert,exais,2014-07-23,auto-subtyped
e00129,Do you know you can RECHARGE and get 100% extra airtime INSTANTLY to call any Airtel number? Recharge Now!,legitimate,recharge,exais,2014-07-16,auto-subtyped
e00130,Watch Youtube videos with just 10MB directly on your Mobile phone. Call 14154 for FREE to Enjoy... #TGIF,legitimate,promo_marketing,exais,2014-06-20,auto-subtyped
e00131,"Get JOB Alerts, SUCCESS tips and BUSINESS Deals right on your mobile device. Call 1413 now, It's Absolutely FREE!",legitimate,other_legit,exais,2014-01-23,auto-subtyped
e00132,"Enjoy Cool New year Deals today. Call 1413 now, It's FREE to call.",legitimate,promo_marketing,exais,2014-01-16,auto-subtyped
e00133,"Show off your Swag with Cool Naija Tunes. Call 1418 now, It's FREE to call.",legitimate,other_legit,exais,2014-01-14,auto-subtyped
e00134,"Call 1413 now to enjoy our New Year Offers. Hurry, It's FREE to call.",legitimate,promo_marketing,exais,2014-01-10,auto-subtyped
e00135,Compliments of the season!! Enjoy free Internet from Airtel on Free Zone powered by Google Click <URL> NOW to enjoy (No data charges apply),legitimate,promo_marketing,exais,2014-01-02,auto-subtyped
e00136,"Get 150MB at N600 valid for 14 days, dial *141*13*13#..or dial *141*1# for other fantastic data offerings",legitimate,promo_marketing,exais,2013-12-19,auto-subtyped
e00137,"Buy the Airtel ITEL Phone for N2,000 and get over N4,000 worth of value in return. Enjoy FREE access to the internet on the go with Free Zone!",legitimate,promo_marketing,exais,2013-12-18,auto-subtyped
e00138,"Call 1418 to enjoy Hot Naija tunes now. Hurry, It's FREE to call.",legitimate,promo_marketing,exais,2013-12-11,auto-subtyped
e00139,"Dear valued customer, please be informed that your WhatsApp bundle expires in 7 days.",legitimate,other_legit,exais,2013-12-09,auto-subtyped
e00140,"Enjoy our hourly deals now, Call 1413. Hurry, It's FREE to call.",legitimate,promo_marketing,exais,2013-12-04,auto-subtyped
e00141,"Experience priceless and FAST internet on the Airtel Network! Select a data plan today, dial *141*1#. Now, click to try <URL> (charges apply)",legitimate,recharge,exais,2013-11-26,auto-subtyped
e00142,You can do a lot. Dial *121# now,legitimate,promo_marketing,exais,2013-11-21,auto-subtyped
e00143,"If you still haven't experienced our incredible internet experience, do so with this video! Take up a bundle, dial *141*1# and click <URL>",legitimate,promo_marketing,exais,2013-11-14,auto-subtyped
e00144,"Dear Subscriber, your subscription to Airtel BlackBerry BES day service will expire in 4 hours. You would be deactivated because you have disabled autorenew. Se",legitimate,other_legit,exais,2013-11-13,auto-subtyped
e00145,Your Airtel Unlimited Blackberry was successful,legitimate,other_legit,exais,2013-11-12,auto-subtyped
e00146,"Dear subscriber, your current Airtel Unlimited Blackberry Daily service expires on Mon 11 Nov,2013. To disable auto renewal, please send stopautorenew to 440",legitimate,other_legit,exais,2013-11-12,auto-subtyped
e00147,"Dear customer, your phone has reached its SMS capacity. To continue to receive SMS, kindly delete old SMS.",legitimate,other_legit,exais,2013-11-11,auto-subtyped
e00148,"Dear subscriber, your Airtel Unlimited Blackberry service is Live. Please remove and replace your battery to get the service running.",legitimate,other_legit,exais,2013-11-11,auto-subtyped
e00149,It's FREE! Get N200 free bonus if you recharge with N100 now. Bonus valid for 3days for Airtel to Airtel calls. Call 141 NOW for more,legitimate,recharge,exais,2013-11-09,auto-subtyped
e00150,"Dear valued customer, to get information about tariffs and plans, ongoing promos, services & lots more! Dial *121#. This service is free!",legitimate,promo_marketing,exais,2013-11-07,auto-subtyped
e00156,To get breaking news from Aljazeera. Text AJW to 4900 @N30 weekly with MTN Mobile Newspaper.,legitimate,promo_marketing,exais,2013-12-12,auto: relabelled marketing
e00161,"To receive daily inspiration and prayers by Pastor Emmanuel Chima Okereke of Success TV Global Success Ministries, Txt Success to 5021. Txt STOP to unsubscribe",legitimate,promo_marketing,exais,2014-09-01,auto: relabelled marketing
e00162,"Dear AJAYI AYOBAMI SAMSON, The balance on your account 304XXXX489 as at end of AUG 2014 is NGN1,138.29. Thank you for banking with us. FirstBank",legitimate,other_legit,exais,2014-09-02,auto-subtyped
e00163,"Dear AJAYI AYOBAMI SAMSON, The balance on your account 304XXXX489 as at end of JUL 2014 is NGN978.30. Thank you for banking with us. FirstBank",legitimate,other_legit,exais,2014-08-04,auto-subtyped
e00164,"Dear AJAYI AYOBAMI SAMSON, The balance on your account <ACCT> as at end of MAY 2014 is NGN11,995.30. Thank you for banking with us. FirstBank",legitimate,debit_alert,exais,2014-06-01,auto-subtyped
e00165,"Dear AJAYI AYOBAMI SAMSON, The balance on your account <ACCT> as at end of APR 2014 is NGN1,039.30. Thank you for banking with us. FirstBank",legitimate,debit_alert,exais,2014-05-03,auto-subtyped
